Name,Price,Image URL,Website Link
Pams Diced Tomatoes In Juice With Garlic And Oregano,1.35,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005953.png?w=384,https://www.paknsave.co.nz/shop/product/5005953_ea_000pns?name=pams-diced-tomatoes-in-juice-with-garlic-and-oregano
McCain Hash Browns,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025396.png?w=384,https://www.paknsave.co.nz/shop/product/5025396_ea_000pns?name=mccain-hash-browns
Griffin's Shrewsbury Biscuits,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005464.png?w=384,https://www.paknsave.co.nz/shop/product/5005464_ea_000pns?name=griffin%27s-shrewsbury-biscuits
Sealord Chunky Style Tuna In Oil,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009789.png?w=384,https://www.paknsave.co.nz/shop/product/5009789_ea_000pns?name=sealord-chunky-style-tuna-in-oil
Pams Triangle Frozen Hash Browns,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005907.png?w=384,https://www.paknsave.co.nz/shop/product/5005907_ea_000pns?name=pams-triangle-frozen-hash-browns
Pams Lasagne Toppa,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5020922.png?w=384,https://www.paknsave.co.nz/shop/product/5020922_ea_000pns?name=pams-lasagne-toppa
Palmolive Lemon Lime Dishwashing Liquid,4.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010678.png?w=384,https://www.paknsave.co.nz/shop/product/5010678_ea_000pns?name=palmolive-lemon-lime-dishwashing-liquid
Raro Sunshine Coast Orange Flavoured Beverage Mix,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011595.png?w=384,https://www.paknsave.co.nz/shop/product/5011595_ea_000pns?name=raro-sunshine-coast-orange-flavoured-beverage-mix
Mr Chips Golden Agria Straight Cut Fries,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5278897.png?w=384,https://www.paknsave.co.nz/shop/product/5278897_ea_000pns?name=mr-chips-golden-agria-straight-cut-fries
Pams Cornflakes,4.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003723.png?w=384,https://www.paknsave.co.nz/shop/product/5003723_ea_000pns?name=pams-cornflakes
Fantastic Original Rice Crackers,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010765.png?w=384,https://www.paknsave.co.nz/shop/product/5010765_ea_000pns?name=fantastic-original-rice-crackers
Pams Fruit Salad In Juice,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006245.png?w=384,https://www.paknsave.co.nz/shop/product/5006245_ea_000pns?name=pams-fruit-salad-in-juice
Pams Lavender Easy Tie Extra Strength Medium Kitchen Tidy Liners 51 x 65cm,2.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5213393.png?w=384,https://www.paknsave.co.nz/shop/product/5213393_ea_000pns?name=pams-lavender-easy-tie-extra-strength-medium-kitchen-tidy-liners-51-x-65cm
Whittaker's Hazelnut Block 33% Cocoa Milk Chocolate Block,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025560.png?w=384,https://www.paknsave.co.nz/shop/product/5025560_ea_000pns?name=whittaker%27s-hazelnut-block-33%25-cocoa-milk-chocolate-block
NZ Chicken Legs,10.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5102903.png?w=384,https://www.paknsave.co.nz/shop/product/5102903_kgm_000pns?name=-nz-chicken-legs
Anchor Protein+ Natural Unsweetened Greek Style Yoghurt,8.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5212777.png?w=384,https://www.paknsave.co.nz/shop/product/5212777_ea_000pns?name=anchor-protein+-natural-unsweetened-greek-style-yoghurt
Whittaker's Creamy Caramel 33% Cocoa Milk Chocolate Block,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009655.png?w=384,https://www.paknsave.co.nz/shop/product/5009655_ea_000pns?name=whittaker%27s-creamy-caramel-33%25-cocoa-milk-chocolate-block
Yoplait Natural Greek Style Yogurt,6.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007515.png?w=384,https://www.paknsave.co.nz/shop/product/5007515_ea_000pns?name=yoplait-natural-greek-style-yogurt
Pams Rolled Oats,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003839.png?w=384,https://www.paknsave.co.nz/shop/product/5003839_ea_000pns?name=pams-rolled-oats
Value Soda Water,1.22,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094844.png?w=384,https://www.paknsave.co.nz/shop/product/5094844_ea_000pns?name=value-soda-water
Wattie's Spaghetti In Tomato Sauce,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025406.png?w=384,https://www.paknsave.co.nz/shop/product/5025406_ea_000pns?name=wattie%27s-spaghetti-in-tomato-sauce
Medallion Sliced Streaky Bacon,12.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5225525.png?w=384,https://www.paknsave.co.nz/shop/product/5225525_ea_000pns?name=medallion-sliced-streaky-bacon
Eta Uppercuts Sea Salt Potato Chips,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092028.png?w=384,https://www.paknsave.co.nz/shop/product/5092028_ea_000pns?name=eta-uppercuts-sea-salt-potato-chips
Cauliflower Half,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046507.png?w=384,https://www.paknsave.co.nz/shop/product/5046507_ea_000pns?name=-cauliflower-half
Pams Red Kidney Beans In Brine,1.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009340.png?w=384,https://www.paknsave.co.nz/shop/product/5009340_ea_000pns?name=pams-red-kidney-beans-in-brine
Eta Uppercuts Sweet Chilli Relish Potato Chips,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092030.png?w=384,https://www.paknsave.co.nz/shop/product/5092030_ea_000pns?name=eta-uppercuts-sweet-chilli-relish-potato-chips
Cadbury Favourites Chocolates,8.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030912.png?w=384,https://www.paknsave.co.nz/shop/product/5030912_ea_000pns?name=cadbury-favourites-chocolates
Tip Top Oatilicious Super Thick Toast Bread,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5024629.png?w=384,https://www.paknsave.co.nz/shop/product/5024629_ea_000pns?name=tip-top-oatilicious-super-thick-toast-bread
Colgate Cavity Protection Great Regular Flavour Toothpaste,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009562.png?w=384,https://www.paknsave.co.nz/shop/product/5009562_ea_000pns?name=colgate-cavity-protection-great-regular-flavour-toothpaste
Tararua Original Super-Soft Spread,8.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013618.png?w=384,https://www.paknsave.co.nz/shop/product/5013618_ea_000pns?name=tararua-original-super-soft-spread
Paseo Ultra Soft Hypo Allergenic 3 Ply Soothing Aloe Vera Tissues,2.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5253891.png?w=384,https://www.paknsave.co.nz/shop/product/5253891_ea_000pns?name=paseo-ultra-soft-hypo-allergenic-3-ply-soothing-aloe-vera-tissues
Loose Red Onions,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045848.png?w=384,https://www.paknsave.co.nz/shop/product/5045848_kgm_000pns?name=-loose-red-onions
Meadow Fresh Traditional Cottage Cheese,4.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027144.png?w=384,https://www.paknsave.co.nz/shop/product/5027144_ea_000pns?name=meadow-fresh-traditional-cottage-cheese
Mountain Dew Soft Drink,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009494.png?w=384,https://www.paknsave.co.nz/shop/product/5009494_ea_000pns?name=mountain-dew-soft-drink
Pams Chickpeas In Brine,1.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030339.png?w=384,https://www.paknsave.co.nz/shop/product/5030339_ea_000pns?name=pams-chickpeas-in-brine
LeaderBrand Crispy Salad With Kiwi Dressing,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040708.png?w=384,https://www.paknsave.co.nz/shop/product/5040708_ea_000pns?name=leaderbrand-crispy-salad-with-kiwi-dressing
Tip Top Creamy Vanilla Ice Cream,6.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027951.png?w=384,https://www.paknsave.co.nz/shop/product/5027951_ea_000pns?name=tip-top-creamy-vanilla-ice-cream
Lamb Loin Chops,26.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100303.png?w=384,https://www.paknsave.co.nz/shop/product/5100303_kgm_000pns?name=-lamb-loin-chops
John West Chunk Style Tuna In Olive Oil Blend,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019549.png?w=384,https://www.paknsave.co.nz/shop/product/5019549_ea_000pns?name=john-west-chunk-style-tuna-in-olive-oil-blend
Pams Smooth Peanut Butter,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003808.png?w=384,https://www.paknsave.co.nz/shop/product/5003808_ea_000pns?name=pams-smooth-peanut-butter
Yoplait With Real Vanilla Yoghurt,5.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030432.png?w=384,https://www.paknsave.co.nz/shop/product/5030432_ea_000pns?name=yoplait-with-real-vanilla-yoghurt
Maggi Creme Of Chicken Soup,0.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009707.png?w=384,https://www.paknsave.co.nz/shop/product/5009707_ea_000pns?name=maggi-creme-of-chicken-soup
Diamond Lasagne Sheets,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5238248.png?w=384,https://www.paknsave.co.nz/shop/product/5238248_ea_000pns?name=diamond-lasagne-sheets
Act II Butter Lovers Flavour Microwave Popcorn,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008538.png?w=384,https://www.paknsave.co.nz/shop/product/5008538_ea_000pns?name=act-ii-butter-lovers-flavour-microwave-popcorn
Arnott's Tim Tam Double Coat Biscuits,4.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001362.png?w=384,https://www.paknsave.co.nz/shop/product/5001362_ea_000pns?name=arnott%27s-tim-tam-double-coat-biscuits
Arnott's Cheds Crackers,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003325.png?w=384,https://www.paknsave.co.nz/shop/product/5003325_ea_000pns?name=arnott%27s-cheds-crackers
Beehive Streaky Bacon,12.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001413.png?w=384,https://www.paknsave.co.nz/shop/product/5001413_ea_000pns?name=beehive-streaky-bacon
Dragonfruit Pitahaya,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045844.png?w=384,https://www.paknsave.co.nz/shop/product/5045844_ea_000pns?name=-dragonfruit-pitahaya
Mexicano Jalapeno Corn Chips,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5018361.png?w=384,https://www.paknsave.co.nz/shop/product/5018361_ea_000pns?name=mexicano-jalapeno-corn-chips
Pams Lite Olive Oil Spread,3.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5205402.png?w=384,https://www.paknsave.co.nz/shop/product/5205402_ea_000pns?name=pams-lite-olive-oil-spread
Pams Value Spaghetti In Tomato Sauce,0.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092740.png?w=384,https://www.paknsave.co.nz/shop/product/5092740_ea_000pns?name=pams-value-spaghetti-in-tomato-sauce
Griffin's Snax Original Crackers,2.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5023171.png?w=384,https://www.paknsave.co.nz/shop/product/5023171_ea_000pns?name=griffin%27s-snax-original-crackers
Tegel Tenderbasted Chicken Thighs,28.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5264638.png?w=384,https://www.paknsave.co.nz/shop/product/5264638_ea_000pns?name=tegel-tenderbasted-chicken-thighs
Maggi 2- Minute Chicken Noodles Cup,2.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010980.png?w=384,https://www.paknsave.co.nz/shop/product/5010980_ea_000pns?name=maggi-2--minute-chicken-noodles-cup
Pams Value White Serviettes,1.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5204519.png?w=384,https://www.paknsave.co.nz/shop/product/5204519_ea_000pns?name=pams-value-white-serviettes
Fresh 'n Fruity Mixed Berry Yoghurt,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5274519.png?w=384,https://www.paknsave.co.nz/shop/product/5274519_ea_000pns?name=fresh-%27n-fruity-mixed-berry-yoghurt
Pams Canola Table Spread,5..00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003865.png?w=384,https://www.paknsave.co.nz/shop/product/5003865_ea_000pns?name=pams-canola-table-spread
Fresh 'n Fruity Simply Strawberry Yoghurt,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010418.png?w=384,https://www.paknsave.co.nz/shop/product/5010418_ea_000pns?name=fresh-%27n-fruity-simply-strawberry-yoghurt
Dilmah Premium Biodegrabable Tea Bags,5.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001735.png?w=384,https://www.paknsave.co.nz/shop/product/5001735_ea_000pns?name=dilmah-premium-biodegrabable-tea-bags
Vannamei Whole Raw Prawns (Prefrozen),15.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5268456.png?w=384,https://www.paknsave.co.nz/shop/product/5268456_kgm_000pns?name=-vannamei-whole-raw-prawns-(prefrozen)
Wattie's Sliced Beetroot,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008486.png?w=384,https://www.paknsave.co.nz/shop/product/5008486_ea_000pns?name=wattie%27s-sliced-beetroot
Pams Canola Oil,2.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003695.png?w=384,https://www.paknsave.co.nz/shop/product/5003695_ea_000pns?name=pams-canola-oil
Sealord Satay Tuna,1.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5032120.png?w=384,https://www.paknsave.co.nz/shop/product/5032120_ea_000pns?name=sealord-satay-tuna
Whittaker's Dark Ghana 72% Cocoa Dark Chocolate Block,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009650.png?w=384,https://www.paknsave.co.nz/shop/product/5009650_ea_000pns?name=whittaker%27s-dark-ghana-72%25-cocoa-dark-chocolate-block
McCain Superfries Shoestring Chips,4.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5262674.png?w=384,https://www.paknsave.co.nz/shop/product/5262674_ea_000pns?name=mccain-superfries-shoestring-chips
Premier Bacon Pieces,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5025938.png?w=384,https://www.paknsave.co.nz/shop/product/5025938_ea_000pns?name=premier-bacon-pieces
Colgate Cavity Protection Great Regular Flavour Toothpaste,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010136.png?w=384,https://www.paknsave.co.nz/shop/product/5010136_ea_000pns?name=colgate-cavity-protection-great-regular-flavour-toothpaste
Molenberg Super Thick Toast Bread,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5031807.png?w=384,https://www.paknsave.co.nz/shop/product/5031807_ea_000pns?name=molenberg-super-thick-toast-bread
Wattie's Chickpeas In Spring Water,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021436.png?w=384,https://www.paknsave.co.nz/shop/product/5021436_ea_000pns?name=wattie%27s-chickpeas-in-spring-water
Hellers Shaved Manuka Smoked Ham,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039343.png?w=384,https://www.paknsave.co.nz/shop/product/5039343_ea_000pns?name=hellers-shaved-manuka-smoked-ham
John West Tuna Chunk Style in Springwater,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5019552.png?w=384,https://www.paknsave.co.nz/shop/product/5019552_ea_000pns?name=john-west-tuna-chunk-style-in-springwater
Buttercup Pumpkin,2.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046561.png?w=384,https://www.paknsave.co.nz/shop/product/5046561_ea_000pns?name=-buttercup-pumpkin
Pams Whole Baby Green Beans,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006856.png?w=384,https://www.paknsave.co.nz/shop/product/5006856_ea_000pns?name=pams-whole-baby-green-beans
Griffin's Krispie Biscuits,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003314.png?w=384,https://www.paknsave.co.nz/shop/product/5003314_ea_000pns?name=griffin%27s-krispie-biscuits
McCain Peas Corn & Carrots Mixed Vegetables,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012157.png?w=384,https://www.paknsave.co.nz/shop/product/5012157_ea_000pns?name=mccain-peas-corn--carrots-mixed-vegetables
Freya's Lower Carb 5 Seed Bread,4.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040768.png?w=384,https://www.paknsave.co.nz/shop/product/5040768_ea_000pns?name=freya%27s-lower-carb-5-seed-bread
Fresh 'n Fruity Simply Strawberry Yoghurt,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5274514.png?w=384,https://www.paknsave.co.nz/shop/product/5274514_ea_000pns?name=fresh-%27n-fruity-simply-strawberry-yoghurt
Pams Mini Frozen Hash Browns,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5020639.png?w=384,https://www.paknsave.co.nz/shop/product/5020639_ea_000pns?name=pams-mini-frozen-hash-browns
Fresh 'n Fruity Fruit of the Forest Yoghurt,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5274512.png?w=384,https://www.paknsave.co.nz/shop/product/5274512_ea_000pns?name=fresh-%27n-fruity-fruit-of-the-forest-yoghurt
Much Moore Marvels Creamy Vanilla Ice Cream,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5031608.png?w=384,https://www.paknsave.co.nz/shop/product/5031608_ea_000pns?name=much-moore-marvels-creamy-vanilla-ice-cream
Chesdale Processed Colby Cheese Slices,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011950.png?w=384,https://www.paknsave.co.nz/shop/product/5011950_ea_000pns?name=chesdale-processed-colby-cheese-slices
Red Kiwifruit,4.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5252705.png?w=384,https://www.paknsave.co.nz/shop/product/5252705_ea_000pns?name=-red-kiwifruit
Handee Ultra 2 Ply Paper Towels,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010350.png?w=384,https://www.paknsave.co.nz/shop/product/5010350_ea_000pns?name=handee-ultra-2-ply-paper-towels
Ingham's Garlic & Herb Butterfly Chicken,9.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026826.png?w=384,https://www.paknsave.co.nz/shop/product/5026826_ea_000pns?name=ingham%27s-garlic--herb-butterfly-chicken
Chesdale Processed Edam Cheese Slices,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015298.png?w=384,https://www.paknsave.co.nz/shop/product/5015298_ea_000pns?name=chesdale-processed-edam-cheese-slices
Pams Garden Peas,3.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003748.png?w=384,https://www.paknsave.co.nz/shop/product/5003748_ea_000pns?name=pams-garden-peas
CottonSofts White Unscented 2 Ply Toilet Tissue,6.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012300.png?w=384,https://www.paknsave.co.nz/shop/product/5012300_ea_000pns?name=cottonsofts-white-unscented-2-ply-toilet-tissue
Griffin's Toffee Pops Original Chocolate Biscuits,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010453.png?w=384,https://www.paknsave.co.nz/shop/product/5010453_ea_000pns?name=griffin%27s-toffee-pops-original-chocolate-biscuits
Anchor Uno Squeezie Smooth Peach Mango Yoghurt,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5037036.png?w=384,https://www.paknsave.co.nz/shop/product/5037036_ea_000pns?name=anchor-uno-squeezie-smooth-peach-mango-yoghurt
Tatua Dairy Whip Whipped Cream,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003291.png?w=384,https://www.paknsave.co.nz/shop/product/5003291_ea_000pns?name=tatua-dairy-whip-whipped-cream
