name,prices,image_url
Anchor Calci-Yum Chocolate Flavour Milk,"{'New World': {'price': np.float64(1.59), 'link': 'https://www.newworld.co.nz/shop/product/5010693_ea_000nw?name=anchor-calci-yum-chocolate-flavour-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201479_ea_000pns?name=pams-value-standard-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282769&name=woolworths-milk-lite'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010693.png?w=384
Arnott's Shapes Originals Chicken Crimpy Crackers,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5011024_ea_000nw?name=arnott%27s-shapes-originals-chicken-crimpy-crackers'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5011024_ea_000pns?name=arnott%27s-shapes-originals-chicken-crimpy-crackers'}, 'Woolworths': {'price': np.float64(8.0), 'link': 'https://www.woolworths.co.nz/shop/productgroup/174184'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011024.png?w=384
Rose Apples,"{'New World': {'price': np.float64(6.49), 'link': 'https://www.newworld.co.nz/shop/product/5045864_kgm_000nw?name=-rose-apples'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5046525_kgm_000pns?name=-royal-gala-apples'}, 'Woolworths': {'price': np.float64(4.49), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=155003&name=fresh-fruit-apples-royal-gala'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045864.png?w=384
Handee Ultra Double Length 2 Ply Paper Towels,"{'New World': {'price': np.float64(5.99), 'link': 'https://www.newworld.co.nz/shop/product/5260093_ea_000nw?name=handee-ultra-double-length-2-ply-paper-towels'}, ""Pak'nSave"": {'price': np.float64(5.59), 'link': 'https://www.paknsave.co.nz/shop/product/5260093_ea_000pns?name=handee-ultra-double-length-2-ply-paper-towels'}, 'Woolworths': {'price': np.float64(2.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=60867&name=tuffy-paper-towels-white-2ply'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260093.png?w=384
Schweppes Sparkling Duet Orange & Lemon Soft Drink,"{'New World': {'price': np.float64(1.49), 'link': 'https://www.newworld.co.nz/shop/product/5003623_ea_000nw?name=schweppes-sparkling-duet-orange--lemon-soft-drink'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040011_kgm_000pns?name=-orange-kumara'}, 'Woolworths': {'price': np.float64(4.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=148425&name=l-p-soft-drink-lemon-paeroa'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003623.png?w=384
Heartland Southern Salt Old Fashioned Wave Cut Potato Chips,"{'New World': {'price': np.float64(3.19), 'link': 'https://www.newworld.co.nz/shop/product/5011412_ea_000nw?name=heartland-southern-salt-old-fashioned-wave-cut-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.0), 'link': 'https://www.paknsave.co.nz/shop/product/5011412_ea_000pns?name=heartland-southern-salt-old-fashioned-wave-cut-potato-chips'}, 'Woolworths': {'price': np.float64(2.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=297515&name=bluebird-originals-chips-ready-salted'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011412.png?w=384
Ploughmans Bakery Rustic White Bread,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5011077_ea_000nw?name=ploughmans-bakery-rustic-white-bread'}, ""Pak'nSave"": {'price': np.float64(3.99), 'link': 'https://www.paknsave.co.nz/shop/product/5011077_ea_000pns?name=ploughmans-bakery-rustic-white-bread'}, 'Woolworths': {'price': np.float64(4.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=346554&name=ploughmans-bakery-toast-bread-rustic-white'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011077.png?w=384
Sealord Smoked Flavour Tuna,"{'New World': {'price': np.float64(5.0), 'link': 'https://www.newworld.co.nz/shop/product/5009952_ea_000nw?name=sealord-smoked-flavour-tuna'}, ""Pak'nSave"": {'price': np.float64(6.0), 'link': 'https://www.paknsave.co.nz/shop/product/5009952_ea_000pns?name=sealord-smoked-flavour-tuna'}, 'Woolworths': {'price': np.float64(2.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=200958&name=sealord-sensations-tuna-smoked'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009952.png?w=384
Green Cabbage,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5039960_ea_000nw?name=-green-cabbage'}, ""Pak'nSave"": {'price': np.float64(4.99), 'link': 'https://www.paknsave.co.nz/shop/product/5039960_ea_000pns?name=-green-cabbage'}, 'Woolworths': {'price': np.float64(4.49), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=115330&name=fresh-fruit-pears-packham-green'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039960.png?w=384
Peckish Original Rice Crackers,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5010998_ea_000nw?name=peckish-original-rice-crackers'}, ""Pak'nSave"": {'price': np.float64(5.0), 'link': 'https://www.paknsave.co.nz/shop/product/5010998_ea_000pns?name=peckish-original-rice-crackers'}, 'Woolworths': {'price': np.float64(2.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=299533&name=peckish-rice-crackers-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010998.png?w=384
Champagne Leg Ham,"{'New World': {'price': np.float64(25.9), 'link': 'https://www.newworld.co.nz/shop/product/5110088_kgm_000nw?name=-champagne-leg-ham'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5039342_ea_000pns?name=hellers-shaved-champagne-leg-ham'}, 'Woolworths': {'price': np.float64(3.7), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=334110&name=woolworths-ham-shaved'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5110088.png?w=384
Woodland Free Range Size 7 Eggs,"{'New World': {'price': np.float64(10.49), 'link': 'https://www.newworld.co.nz/shop/product/5023573_ea_000nw?name=woodland-free-range-size-7-eggs'}, ""Pak'nSave"": {'price': np.float64(9.29), 'link': 'https://www.paknsave.co.nz/shop/product/5023573_ea_000pns?name=woodland-free-range-size-7-eggs'}, 'Woolworths': {'price': np.float64(8.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=774153&name=woodland-eggs-free-range-size-7'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5023573.png?w=384
Value White 2 Ply Facial Tissues,"{'New World': {'price': np.float64(1.99), 'link': 'https://www.newworld.co.nz/shop/product/5216883_ea_000nw?name=value-white-2-ply-facial-tissues'}, ""Pak'nSave"": {'price': np.float64(1.89), 'link': 'https://www.paknsave.co.nz/shop/product/5216883_ea_000pns?name=value-white-2-ply-facial-tissues'}, 'Woolworths': {'price': np.float64(8.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=755527&name=paseo-luxury-toilet-paper-8pk-long-roll-white-3-ply'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5216883.png?w=384
Wattie's Baked Beans In Tomato Sauce,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5001949_ea_000nw?name=wattie%27s-baked-beans-in-tomato-sauce'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5001949_ea_000pns?name=wattie%27s-baked-beans-in-tomato-sauce'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=4424&name=watties-baked-beans'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001949.png?w=384
NZ Pork Leg Roast,"{'New World': {'price': np.float64(12.99), 'link': 'https://www.newworld.co.nz/shop/product/5125281_kgm_000nw?name=-nz-pork-leg-roast'}, ""Pak'nSave"": {'price': np.float64(9.99), 'link': 'https://www.paknsave.co.nz/shop/product/5125281_kgm_000pns?name=-nz-pork-leg-roast'}, 'Woolworths': {'price': np.float64(12.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=73034&name=woolworths-nz-chicken-breast-skinless-boneless'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5125281.png?w=384
Tip Top Supersoft Wholemeal Toast Bread,"{'New World': {'price': np.float64(4.09), 'link': 'https://www.newworld.co.nz/shop/product/5012061_ea_000nw?name=tip-top-supersoft-wholemeal-toast-bread'}, ""Pak'nSave"": {'price': np.float64(3.69), 'link': 'https://www.paknsave.co.nz/shop/product/5012061_ea_000pns?name=tip-top-supersoft-wholemeal-toast-bread'}, 'Woolworths': {'price': np.float64(1.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=278717&name=woolworths-garlic-bread'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012061.png?w=384
Country Soft Canola Oil And Buttermilk Spread,"{'New World': {'price': np.float64(6.19), 'link': 'https://www.newworld.co.nz/shop/product/5007348_ea_000nw?name=country-soft-canola-oil-and-buttermilk-spread'}, ""Pak'nSave"": {'price': np.float64(4.29), 'link': 'https://www.paknsave.co.nz/shop/product/5007348_ea_000pns?name=country-soft-canola-oil-and-buttermilk-spread'}, 'Woolworths': {'price': np.float64(5.29), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=179075&name=coca-cola-soft-drink-coke'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007348.png?w=384
Best Foods Real Mayonnaise,"{'New World': {'price': np.float64(5.99), 'link': 'https://www.newworld.co.nz/shop/product/5004590_ea_000nw?name=best-foods-real-mayonnaise'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5004590_ea_000pns?name=best-foods-real-mayonnaise'}, 'Woolworths': {'price': np.float64(7.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=304977&name=best-foods-mayonnaise-real'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004590.png?w=384
Rolling Meadow Tasty Grated Cheese,"{'New World': {'price': np.float64(10.89), 'link': 'https://www.newworld.co.nz/shop/product/5015760_ea_000nw?name=rolling-meadow-tasty-grated-cheese'}, ""Pak'nSave"": {'price': np.float64(9.19), 'link': 'https://www.paknsave.co.nz/shop/product/5015760_ea_000pns?name=rolling-meadow-tasty-grated-cheese'}, 'Woolworths': {'price': np.float64(1.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=217226&name=meadow-fresh-kids-yoghurt-pouch-strawberry-spiderman'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015760.png?w=384
LeaderBrand Baby Spinach,"{'New World': {'price': np.float64(4.49), 'link': 'https://www.newworld.co.nz/shop/product/5040724_ea_000nw?name=leaderbrand-baby-spinach'}, ""Pak'nSave"": {'price': np.float64(5.19), 'link': 'https://www.paknsave.co.nz/shop/product/5040708_ea_000pns?name=leaderbrand-crispy-salad-includes-kiwi-dressing'}, 'Woolworths': {'price': np.float64(3.3), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188169'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040724.png?w=384
Anchor Trim Milk,"{'New World': {'price': np.float64(3.3), 'link': 'https://www.newworld.co.nz/shop/product/5000520_ea_000nw?name=anchor-trim-milk'}, ""Pak'nSave"": {'price': np.float64(3.25), 'link': 'https://www.paknsave.co.nz/shop/product/5000520_ea_000pns?name=anchor-trim-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5000520.png?w=384
Proper Crisps Marlborough Sea Salt Potato Crisps,"{'New World': {'price': np.float64(5.59), 'link': 'https://www.newworld.co.nz/shop/product/5008942_ea_000nw?name=proper-crisps-marlborough-sea-salt-potato-crisps'}, ""Pak'nSave"": {'price': np.float64(4.69), 'link': 'https://www.paknsave.co.nz/shop/product/5008942_ea_000pns?name=proper-crisps-marlborough-sea-salt-potato-crisps'}, 'Woolworths': {'price': np.float64(5.59), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=772595&name=proper-crisps-chips-marlborough-sea-salt'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008942.png?w=384
Wattie's Spaghetti In Tomato Sauce,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5002082_ea_000nw?name=wattie%27s-spaghetti-in-tomato-sauce'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5002082_ea_000pns?name=wattie%27s-spaghetti-in-tomato-sauce'}, 'Woolworths': {'price': np.float64(2.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=4485&name=watties-spaghetti-in-tomato-sauce'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002082.png?w=384
Powerade ION4 Mountain Blast Sports Drink,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5010699_ea_000nw?name=powerade-ion4-mountain-blast-sports-drink'}, ""Pak'nSave"": {'price': np.float64(3.5), 'link': 'https://www.paknsave.co.nz/shop/product/5010699_ea_000pns?name=powerade-ion4-mountain-blast-sports-drink'}, 'Woolworths': {'price': np.float64(4.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=264513&name=powerade-sports-drink-mountain-blast'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010699.png?w=384
Anchor Original Soft Spreadable Dairy Blend,"{'New World': {'price': np.float64(6.99), 'link': 'https://www.newworld.co.nz/shop/product/5001313_ea_000nw?name=anchor-original-soft-spreadable-dairy-blend'}, ""Pak'nSave"": {'price': np.float64(6.69), 'link': 'https://www.paknsave.co.nz/shop/product/5001313_ea_000pns?name=anchor-original-soft-spreadable-dairy-blend'}, 'Woolworths': {'price': np.float64(7.95), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=372343&name=anchor-original-soft-spread-dairy-blend'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001313.png?w=384
NZ Chicken Tenderloins,"{'New World': {'price': np.float64(19.99), 'link': 'https://www.newworld.co.nz/shop/product/5113040_kgm_000nw?name=-nz-chicken-tenderloins'}, ""Pak'nSave"": {'price': np.float64(19.99), 'link': 'https://www.paknsave.co.nz/shop/product/5113040_kgm_000pns?name=-nz-chicken-tenderloins'}, 'Woolworths': {'price': np.float64(9.45), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=267263&name=woolworths-nz-chicken-tenderloins'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5113040.png?w=384
Pams Fragrance Free Baby Wipes,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5004912_ea_000nw?name=pams-fragrance-free-baby-wipes'}, ""Pak'nSave"": {'price': np.float64(1.99), 'link': 'https://www.paknsave.co.nz/shop/product/5004912_ea_000pns?name=pams-fragrance-free-baby-wipes'}, 'Woolworths': {'price': np.float64(3.3), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188169'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004912.png?w=384
Snacka Changi Chips Vinegar & Salt Kettle Fried Potato Chips,"{'New World': {'price': np.float64(2.9), 'link': 'https://www.newworld.co.nz/shop/product/5269375_ea_000nw?name=snacka-changi-chips-vinegar--salt-kettle-fried-potato-chips'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5269375_ea_000pns?name=snacka-changi-chips-vinegar--salt-kettle-fried-potato-chips'}, 'Woolworths': {'price': np.float64(2.79), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=297515&name=bluebird-originals-chips-ready-salted'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5269375.png?w=384
Eta Ripple Cut Sour Cream & Chives Potato Chips,"{'New World': {'price': np.float64(2.69), 'link': 'https://www.newworld.co.nz/shop/product/5010165_ea_000nw?name=eta-ripple-cut-sour-cream--chives-potato-chips'}, ""Pak'nSave"": {'price': np.float64(1.75), 'link': 'https://www.paknsave.co.nz/shop/product/5010165_ea_000pns?name=eta-ripple-cut-sour-cream--chives-potato-chips'}, 'Woolworths': {'price': np.float64(4.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282770&name=woolworths-cream-fresh'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010165.png?w=384
Vitasoy Unsweetened Oat Milk,"{'New World': {'price': np.float64(3.59), 'link': 'https://www.newworld.co.nz/shop/product/5014501_ea_000nw?name=vitasoy-unsweetened-oat-milk'}, ""Pak'nSave"": {'price': np.float64(3.29), 'link': 'https://www.paknsave.co.nz/shop/product/5014501_ea_000pns?name=vitasoy-unsweetened-oat-milk'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=120207&name=sanitarium-so-good-oat-milk-no-added-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5014501.png?w=384
Ploughmans Bakery Harvest Rye Bread,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5011076_ea_000nw?name=ploughmans-bakery-harvest-rye-bread'}, ""Pak'nSave"": {'price': np.float64(3.99), 'link': 'https://www.paknsave.co.nz/shop/product/5011076_ea_000pns?name=ploughmans-bakery-harvest-rye-bread'}, 'Woolworths': {'price': np.float64(4.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=346558&name=ploughmans-bakery-toast-bread-harvest-rye'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011076.png?w=384
NZ Pork Loin Chops,"{'New World': {'price': np.float64(16.99), 'link': 'https://www.newworld.co.nz/shop/product/5100697_kgm_000nw?name=-nz-pork-loin-chops'}, ""Pak'nSave"": {'price': np.float64(9.99), 'link': 'https://www.paknsave.co.nz/shop/product/5100697_kgm_000pns?name=-nz-pork-loin-chops'}, 'Woolworths': {'price': np.float64(12.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=73034&name=woolworths-nz-chicken-breast-skinless-boneless'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100697.png?w=384
